Booking: Account,Booking Event: Name,Event Date,Start Time 12 Hour,End Time 12 Hour,Event Classification,Blended Food Revenue,Blended Beverage Revenue,Blended Revenue Total,Function Room,Function Room Setup,Expected,Guaranteed,Set,Booking: Catering Manager
Hempel,Dinner On Own,12/1/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,7,,,Kenna Feuge
Hempel,Lunch On Own,12/1/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
Hempel,Breakfast On Own,12/2/2021,7:00 AM,8:30 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,7,,,Kenna Feuge
Hempel,Lunch On Own,12/2/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
"CTCI Americas, Inc",Lunch On Own,1/15/2022,12:00 PM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,13,,,Kenna Feuge
SMERF,Dinner On Own,7/3/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,,,Peggy Bennett
SMERF,Dinner On Own,7/7/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,,,Peggy Bennett
SMERF,Breakfast On Own,7/8/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Exhibits,,,,Peggy Bennett
SMERF,Breakfast,7/9/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Exhibits,,,,Peggy Bennett
SMERF,Dinner On Own,7/9/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,,,Peggy Bennett
SMERF,Breakfast On Own,7/10/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Peggy Bennett
SMERF,Breakfast On Own,7/11/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Peggy Bennett
NEA Group,Dinner - Restaurant,4/7/2022,7:00 PM,9:00 PM,Dinner - Restaurant,0,0,0,Restaurant of Choice,Existing,16,,,Kenna Feuge
NEA Group,Lunch On Own,4/8/2022,12:00 PM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,10,,,Kenna Feuge
East Texas Behavioral Healthcare Network,Dinner On Own,7/27/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,122,,,Theresa Mentzer
East Texas Behavioral Healthcare Network,Breakfast On Own,7/28/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,122,,,Theresa Mentzer
State Farm Mutual Automobile Insurance Company,Dinner On Own,3/1/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,14,14,,Peggy Bennett
State Farm Mutual Automobile Insurance Company,Dinner On Own,3/2/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,15,15,,Peggy Bennett
National Oilwell Varco,Dinner On Own,1/31/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
National Oilwell Varco,Dinner On Own,2/1/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
National Oilwell Varco,Dinner On Own,2/2/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
National Oilwell Varco,Lunch On Own,2/3/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,21,,,Kenna Feuge
Nexus Health Systems,Dinner On Own,12/2/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,50,,,Kenna Feuge
Nexus Health Systems,Breakfast On Own,12/3/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,50,,,Kenna Feuge
Nexus Health Systems,Breakfast On Own,12/4/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,200,,,Kenna Feuge
Arrow Child & Family Ministries,Dinner On Own,5/15/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,13,13,,Jennifer Perkins
Arrow Child & Family Ministries,Dinner On Own,5/16/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,13,13,,Jennifer Perkins
All The Way Entertainment,Dinner On Own,5/20/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,8,,,Jennifer Perkins
All The Way Entertainment,Dinner On Own,5/21/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
All The Way Entertainment,Breakfast On Own,5/21/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
All The Way Entertainment,Breakfast On Own,5/22/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
Capital Area Suburban Exchange,Dinner On Own,6/15/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,28,,,Kenna Feuge
Capital Area Suburban Exchange,Lunch On Own,6/17/2022,12:00 PM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,150,,,Kenna Feuge
Capital Area Suburban Exchange,Dinner On Own,6/17/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,150,,,Kenna Feuge
Capital Area Suburban Exchange,Lunch On Own,6/18/2022,12:00 PM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,150,,,Kenna Feuge
Texas Dancesport Jam,Dinner On Own,12/2/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,80,,,Kenna Feuge
Texas Dancesport Jam,Breakfast On Own,12/3/2022,7:00 AM,9:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,50,,,Kenna Feuge
Texas Dancesport Jam,Breakfast On Own,12/4/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,80,,,Kenna Feuge
AFC Urgent Care,Dinner,1/27/2022,6:00 PM,9:00 PM,Dinner - Restaurant,0,0,0,Restaurant of Choice,Existing,6,5,,Theresa Mentzer
Chevron Phillips Chemical Company,Dinner,2/22/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
MLR 2022 Family Reunions,Dinner On Own,6/22/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,4,,,Theresa Mentzer
MLR 2022 Family Reunions,Breakfast On Own,6/23/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,4,,,Theresa Mentzer
MLR 2022 Family Reunions,Lunch On Own,6/23/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,4,,,Theresa Mentzer
MLR 2022 Family Reunions,Lunch on Own,6/26/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,60,,,Theresa Mentzer
MLR 2022 Family Reunions,Breakfast On Own,6/27/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,45,,,Theresa Mentzer
Cognite,Dinner On Own,2/22/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,8,20,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Dinner On Own,6/5/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,30,3,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Lunch On Own,6/7/2022,11:30 AM,12:30 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,30,8,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Dinner On Own,6/7/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,30,8,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Breakfast On Own,6/7/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,30,3,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Lunch On Own,6/8/2022,11:30 AM,12:30 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,30,8,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Dinner On Own,6/8/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,30,8,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Breakfast On Own,6/8/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,30,8,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Lunch On Own,6/9/2022,11:30 AM,12:30 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,30,15,,Peggy Bennett
"Crisis Prevention Institute, Inc.",Breakfast On Own,6/9/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,30,15,,Peggy Bennett
TechnipFMC,Dinner On Own,3/30/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,33,,,Kenna Feuge
TechnipFMC,Breakfast On Own,4/2/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,32,,,Kenna Feuge
First Travel Alliance,Dinner On Own,5/20/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,50,,,Jennifer Perkins
First Travel Alliance,Dinner On Own,5/21/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
First Travel Alliance,Lunch On Own,5/21/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
First Travel Alliance,Breakfast On Own,5/21/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
First Travel Alliance,Breakfast On Own,5/22/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
Ball Corporation,Breakfast On Own,12/11/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,40,40,,Jennifer Perkins
Planar Systems,Lunch On Own,3/7/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,9,,,Kenna Feuge
Planar Systems,Dinner On Own,3/7/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,9,,,Kenna Feuge
Planar Systems,Breakfast On Own,3/8/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,9,,,Kenna Feuge
Planar Systems,Lunch On Own,3/8/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,9,,,Kenna Feuge
Planar Systems,Dinner On Own,3/8/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,9,,,Kenna Feuge
Planar Systems,Breakfast On Own,3/9/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,9,,,Kenna Feuge
UTMB-CMC,Dinner On Own,5/24/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,300,,,Kenna Feuge
UTMB-CMC,Lunch On Own,5/24/2022,11:00 AM,12:15 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,270,,,Kenna Feuge
UTMB-CMC,Dinner On Own,5/25/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,294,,,Kenna Feuge
UTMB-CMC,Lunch On Own,5/26/2022,12:00 PM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,50,,,Kenna Feuge
"APS Building Services, Inc.",Dinner On Own,5/22/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Peggy Bennett
"APS Building Services, Inc.",Dinner On Own,5/23/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Peggy Bennett
"APS Building Services, Inc.",Dinner On Own,5/24/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Peggy Bennett
MLR 2022 Family Reunions,Dinner On Own,4/15/2022,5:00 PM,8:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,12,,,Jennifer Perkins
MLR 2022 Family Reunions,Dinner On Own,4/16/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,12,,,Jennifer Perkins
MLR 2022 Family Reunions,Lunch On Own,4/16/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,12,,,Jennifer Perkins
MLR 2022 Family Reunions,Breakfast On Own,4/16/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,12,,,Jennifer Perkins
MLR 2022 Family Reunions,Breakfast On Own,4/17/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,12,,,Jennifer Perkins
Frontier Title Texas,Dinner On Own,8/19/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
Frontier Title Texas,Lunch On Own,8/20/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
Frontier Title Texas,Breakfast On Own,8/21/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
KDJ Inc.,Dinner On Own,3/11/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
KDJ Inc.,Lunch On Own,3/12/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
KDJ Inc.,Breakfast On Own,3/12/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
KDJ Inc.,Dinner On Own,3/12/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
KDJ Inc.,Breakfast On Own,3/13/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
MLR Social Events 2022-2023,Dinner On Own,5/1/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
MLR Social Events 2022-2023,Dinner On Own,5/2/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
MLR Social Events 2022-2023,Breakfast On Own,5/2/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
MLR Social Events 2022-2023,Breakfast On Own,5/3/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
State Farm,Dinner On Own,4/30/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,12,,,Jennifer Perkins
State Farm,Breakfast On Own,5/1/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,12,,,Jennifer Perkins
Allied Orion Group,Dinner - Restaurant,8/24/2022,6:00 PM,9:00 PM,Dinner - Restaurant,0,0,0,Restaurant of Choice,,19,19,,Peggy Bennett
Allied Orion Group,Dinner - Restaurant,8/25/2022,5:00 PM,7:00 PM,Dinner - Restaurant,0,0,0,Restaurant of Choice,,18,18,,Peggy Bennett
Allied Orion Group,Lunch - Restaurant,8/25/2022,12:00 PM,2:00 PM,Lunch - Restaurant,0,0,0,Restaurant of Choice,,18,18,,Peggy Bennett
Allied Orion Group,Breakfast - Restaurant,8/25/2022,8:00 AM,9:00 AM,Breakfast - Restaurant,0,0,0,Restaurant of Choice,,18,18,,Peggy Bennett
Allied Orion Group,Breakfast - Restaurant,8/26/2022,8:00 AM,9:00 AM,Breakfast - Restaurant,0,0,0,Restaurant of Choice,,18,18,,Peggy Bennett
Christian Meetings and Conventions Association,Dinner On Own,5/23/2023,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,,,Kenna Feuge
Texas Ambulatory Surgery Center Society,Dinner On Own,8/21/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,18,,,Theresa Mentzer
Texas Ambulatory Surgery Center Society,Breakfast On Own,8/22/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,18,,,Theresa Mentzer
Texas Ambulatory Surgery Center Society,Lunch On Own,8/22/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,50,,,Theresa Mentzer
Texas Ambulatory Surgery Center Society,Dinner On Own,8/22/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,100,,,Theresa Mentzer
Texas Ambulatory Surgery Center Society,Dinner On Own,8/23/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,100,,,Theresa Mentzer
Texas Ambulatory Surgery Center Society,Vendor Lunch On Own,8/23/2022,12:30 PM,1:30 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,80,,,Theresa Mentzer
The Professional Brotherhood of Engineers,Breakfast,4/16/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,70,76,,Peggy Bennett
Clear Lake State Area - Jack and Jill of America,Dinner On Own,4/9/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,45,,,Theresa Mentzer
Clear Lake State Area - Jack and Jill of America,Dinner On Own,4/8/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,30,,,Theresa Mentzer
MLR 2022 Family Reunions,Dinner On Own,7/28/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,28,,,Theresa Mentzer
MLR 2022 Family Reunions,Breakfast On Own,7/29/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,28,,,Theresa Mentzer
MLR 2022 Family Reunions,Lunch on Own,7/29/2022,11:30 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,28,,,Theresa Mentzer
MLR 2022 Family Reunions,Dinner On Own,7/29/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,32,,,Theresa Mentzer
MLR 2022 Family Reunions,Breakfast On Own,7/30/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,32,,,Theresa Mentzer
MLR 2022 Family Reunions,Lunch on Own,7/30/2022,11:30 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,32,,,Theresa Mentzer
MLR 2022 Family Reunions,Dinner On Own,7/30/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,32,,,Theresa Mentzer
MLR 2022 Family Reunions,Breakfast On Own,7/31/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,32,,,Theresa Mentzer
MLR 2022 Family Reunions,Lunch on Own,7/31/2022,11:30 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,32,,,Theresa Mentzer
"Thermal Mechanics, Inc.",Dinner On Own,4/3/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,15,15,,Jennifer Perkins
"Thermal Mechanics, Inc.",Dinner On Own,4/4/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,15,15,,Jennifer Perkins
"Thermal Mechanics, Inc.",Lunch On Own,4/4/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,15,15,,Jennifer Perkins
"Thermal Mechanics, Inc.",Breakfast On Own,4/4/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,15,15,,Jennifer Perkins
"Thermal Mechanics, Inc.",Lunch On Own,4/5/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,15,15,,Jennifer Perkins
"Thermal Mechanics, Inc.",Breakfast On Own,4/5/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,15,15,,Jennifer Perkins
MS Directional,Dinner On Own,4/14/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
MS Directional,Breakfast On Own,4/15/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
Cobb Fendley,Dinner On Own,9/23/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,5,,,Theresa Mentzer
Cobb Fendley,Breakfast On Own,9/24/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,5,,,Theresa Mentzer
Cobb Fendley,Lunch On Own,9/24/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,5,,,Theresa Mentzer
Cobb Fendley,Dinner On Own,9/24/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,4,,,Theresa Mentzer
Cobb Fendley,Breakfast On Own,9/25/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,4,,,Theresa Mentzer
Houston Pizza Venture Restaurant Group,Breakfast On Own,12/18/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,40,,,Theresa Mentzer
MLR Social Events 2022-2023,Dinner On Own,4/22/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,6,,,Kenna Feuge
MLR Social Events 2022-2023,Breakfast On Own,4/23/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,6,,,Kenna Feuge
MLR Social Events 2022-2023,Lunch On Own,4/23/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,22,,,Kenna Feuge
MLR Social Events 2022-2023,Dinner On Own,4/23/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,22,,,Kenna Feuge
MLR Social Events 2022-2023,Breakfast On Own,4/24/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,22,,,Kenna Feuge
MLR Social Events 2022-2023,Lunch On Own,4/24/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,22,,,Kenna Feuge
Sanderson Farms Incorporated,Dinner On Own,4/11/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,4,,,Kenna Feuge
Sanderson Farms Incorporated,Dinner On Own,4/12/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,23,,,Kenna Feuge
Sanderson Farms Incorporated,Breakfast On Own,4/12/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,4,,,Kenna Feuge
Sanderson Farms Incorporated,Dinner On Own,5/16/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,3,,,Kenna Feuge
Sanderson Farms Incorporated,Dinner On Own,5/17/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,3,,,Kenna Feuge
USA Insulation of N & SW Houston,Dinner On Own,4/30/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,1,,,Theresa Mentzer
USA Insulation of N & SW Houston,Breakfast On Own,5/1/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,1,,,Theresa Mentzer
USA Insulation of N & SW Houston,Lunch On Own,5/1/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
USA Insulation of N & SW Houston,Dinner On Own,5/1/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
USA Insulation of N & SW Houston,Breakfast On Own,5/2/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
USA Insulation of N & SW Houston,Lunch On Own,5/2/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
USA Insulation of N & SW Houston,Dinner On Own,5/2/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,6,,,Theresa Mentzer
USA Insulation of N & SW Houston,Lunch On Own,5/3/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
USA Insulation of N & SW Houston,Breakfast On Own,5/3/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
USA Insulation of N & SW Houston,Dinner On Own,5/3/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,6,,,Theresa Mentzer
USA Insulation of N & SW Houston,Breakfast On Own,5/4/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,6,,,Theresa Mentzer
BP America Inc.,Dinner On Own,7/22/2022,6:00 PM,10:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,77,,,Kenna Feuge
BP America Inc.,Breakfast On Own,7/23/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,77,,,Kenna Feuge
BP America Inc.,Lunch On Own,7/23/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,77,,,Kenna Feuge
BP America Inc.,Dinner On Own,8/5/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,83,,Peggy Bennett
Texas Water Conservation Association,Dinner On Own,9/22/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,26,,,Theresa Mentzer
Texas Water Conservation Association,Breakfast On Own,9/23/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,26,,,Theresa Mentzer
Blair 2022 Corporate Accounts,Dinner On Own,5/31/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,6,,,Theresa Mentzer
Blair 2022 Corporate Accounts,Breakfast On Own,6/1/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,6,,,Theresa Mentzer
Texas A&M Department of Petroleum Engineering,Dinner On Own,11/2/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,15,,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2022,Dinner - Restaurant,11/10/2022,6:00 PM,9:00 PM,Dinner - Restaurant,0,0,0,Restaurant of Choice,Existing,,7,,Jennifer Perkins
MLR Wedding Room Block and Ancillary Events 2022,Breakfast - Restaurant,11/11/2022,7:00 AM,10:00 AM,Breakfast - Restaurant,0,0,0,Restaurant of Choice,Existing,,7,,Jennifer Perkins
